index,core-mof-id
5219,2009[Co][nan]3[ASR]1
5220,2009[Zn][nan]3[ASR]9
5221,2011[Cu][apo]3[ASR]1
5222,2009[Cd][dia]3[ASR]2
5223,2009[Cd][dia]3[ASR]3
5224,2009[Gd][nan]3[ASR]1
5225,2002[ZnAs][nan]3[ASR]1
5226,2003[Co][kag]3[ASR]1
5227,2003[Co][kag]3[ASR]2
5228,2009[Zn][nan]3[ASR]10
5229,2003[Cu][nan]3[ASR]1
5230,2009[Pr][pcu]3[ASR]1
5231,2009[Eu][pcu]3[ASR]1
5232,2020[Fe][stp]3[ASR]1
5233,2020[Al][stp]3[ASR]1
5234,2016[Zn][nan]3[ASR]21
5235,2016[Zn][nan]3[ASR]22
5236,2011[Zn][pcu]3[ASR]14
5237,2011[Zn][pcu]3[ASR]15
5238,2003[Er][pcu]3[ASR]1
5239,2017[Gd][mog]3[ASR]2
5240,2016[Co][qtz]3[ASR]1
5241,2016[Zn][cdl]3[ASR]1
5242,2010[Cd][nan]3[ASR]8
5243,2010[Zn][nan]3[ASR]13
5244,2010[Cd][nan]3[ASR]9
5245,2010[Cd][nuc]3[ASR]1
5246,2010[Cd][nuc]3[ASR]2
5247,2010[Cd][nuc]3[ASR]3
5248,2010[Cd][nuc]3[ASR]4
5249,2010[Cd][nuc]3[ASR]5
5250,2010[Cd][nuc]3[ASR]6
5251,2010[Cd][nuc]3[ASR]7
5252,2010[Cd][nuc]3[ASR]8
5253,2010[Cd][nuc]3[ASR]9
5254,2016[Co][crs]3[ASR]1
5255,0000[Cd][nan]3[ASR]6
5256,2020[Fe][nan]3[ASR]3
5257,2016[Cu][nbo]3[ASR]3
5258,2016[Cu][nbo]3[ASR]4
5259,2016[Cu][nbo]3[ASR]5
5260,2016[Cu][nbo]3[ASR]6
5261,2016[Zn][fsc]3[ASR]1
5262,2021[Cd][fsc]3[ASR]1
5263,2021[Cd][fsc]3[ASR]2
5264,2010[Zn][pcu]3[ASR]24
5265,2021[Zn][dia]3[ASR]3
5266,2016[Fe][the]3[ASR]1
5267,2021[GaFe][rna]3[ASR]1
5268,2021[GaFe][rna]3[ASR]2
5269,2021[GaFe][rna]3[ASR]3
5270,2016[Zn][nan]3[ASR]23
5271,2003[Cu][tcb]3[ASR]1
5272,2016[Cu][apo]3[ASR]1
5273,2016[Cu][rtl]3[ASR]1
5274,2008[ZnSi][nan]3[ASR]1
5275,2016[Zn][bbf]3[ASR]2
5276,2011[Cu][dia]3[ASR]1
5277,2011[Cu][dia]3[ASR]2
5278,2021[Cd][nan]3[ASR]4
5279,2021[Cd][tfz]3[ASR]6
5280,2014[Co][fsc]3[ASR]1
5281,2009[Cd][pcu]3[ASR]2
5282,2016[Mg][nan]3[ASR]5
5283,2010[In][gis]3[ASR]1
5284,2010[Cu][tfz]3[ASR]1
5285,2010[Cu][fsc]3[ASR]1
5286,2010[Eu][nan]3[ASR]1
5287,2016[Zn][nan]3[ASR]26
5288,0000[Co][ins]3[ASR]1
5289,0000[Co][ins]3[ASR]2
5290,2016[Cu][nan]3[ASR]9
5291,2011[Zn][nan]3[ASR]16
5292,2016[Cu][nan]3[ASR]10
5293,2011[Zn][nan]3[ASR]17
5294,2011[Zn][nan]3[ASR]18
5295,2020[In][lon]3[ASR]1
5296,0000[In][dia]3[ASR]1
5297,2020[In][neb]3[ASR]1
5298,2010[Ce][pcu]3[ASR]2
5299,2021[Eu][nan]3[ASR]4
5300,2021[Tb][nan]3[ASR]4
5301,2021[Dy][nan]3[ASR]3
5302,2010[Cu][nan]3[ASR]31
5303,2011[Cd][nan]3[ASR]8
5304,2011[Yb][nan]3[ASR]2
5305,2016[Zn][dia]3[ASR]7
5306,2016[Cu][tbo]3[ASR]5
5307,2020[CuZr][pcu]3[ASR]1
5308,2016[Zn][nan]3[ASR]27
5309,2016[Cd][nan]3[ASR]33
5310,2017[Cu][sql]2[ASR]7
5311,2016[Zn][bcu]3[ASR]1
5312,2016[Zn][bcg]3[ASR]1
5313,2021[Cd][nan]3[ASR]5
5314,2012[Zn][nan]3[ASR]12
5315,2012[Ni][nan]3[ASR]3
5316,2012[Mn][nan]3[ASR]5
5317,2016[Cd][nan]3[ASR]34
5318,2016[Mg][stp]3[ASR]3
5319,2016[Co][nan]3[ASR]30
5320,2021[Zn][kgd]2[ASR]1
5321,2011[Zn][srs]3[ASR]1
5322,2016[Zn][nan]3[ASR]28
5323,2011[Ag][nan]3[ASR]3
5324,2011[Ag][nan]3[ASR]4
5325,2011[Ag][nan]3[ASR]5
5326,2011[Ag][nan]3[ASR]6
5327,2021[Zr][flu]3[ASR]1
5328,2021[Cd][kgd]2[ASR]1
5329,2016[USi][ths]3[ASR]1
5330,2011[Zn][cdl]3[ASR]1
5331,2011[Tb][cds]3[ASR]1
5332,2011[Gd][cds]3[ASR]1
5333,2011[La][cds]3[ASR]1
5334,2011[Eu][cds]3[ASR]1
5335,2016[Zn][ths]3[ASR]5
5336,2010[Mg][lon]3[ASR]1
5337,2017[Al][fon]3[ASR]2
5338,2017[Al][fon]3[ASR]3
5339,2017[Al][fon]3[ASR]5
5340,2017[Al][fon]3[ASR]6
5341,2017[Al][fon]3[ASR]7
5342,2016[In][nan]3[ASR]5
5343,2016[In][nan]3[ASR]6
5344,2016[In][nan]3[ASR]7
5345,2016[Cd][dia]3[ASR]4
5346,2016[Mn][rtl]3[ASR]1
5347,2016[Mn][rtl]3[ASR]2
5348,2016[Mn][rtl]3[ASR]3
5349,2016[Ti][srs]3[ASR]2
5350,2016[Cd][rtl]3[ASR]2
5351,2016[Co][rtl]3[ASR]1
5352,2016[Zn][rtl]3[ASR]2
5353,2011[Cd][pcu]3[ASR]3
5354,2016[Cu][nan]3[ASR]11
5355,2011[Cd][rtl]3[ASR]1
5356,2011[Zn][nan]3[ASR]19
5357,2017[Zn][nan]3[ASR]20
5358,2011[Ni][nan]3[ASR]9
5359,2011[U][nan]3[ASR]1
5360,2011[Zn][nan]3[ASR]20
5361,2011[Zn][nan]3[ASR]21
5362,2016[In][nan]3[ASR]8
5363,2016[In][nan]3[ASR]9
5364,2016[In][nan]3[ASR]10
5365,2016[In][nan]3[ASR]11
5366,2016[In][nan]3[ASR]12
5367,2016[In][nan]3[ASR]13
5368,2016[In][nan]3[ASR]14
5369,2011[Zn][srs]3[ASR]2
5370,2011[Mn][srs]3[ASR]1
5371,2011[Ni][srs]3[ASR]1
5372,2011[Fe][srs]3[ASR]1
5373,2011[Zn][srs]3[ASR]3
5374,2011[Mn][srs]3[ASR]2
5375,2021[Zn][pcu]3[ASR]3
5376,2021[Zn][pcu]3[ASR]4
5377,2021[Zn][pcu]3[ASR]5
5378,2021[Zn][pcu]3[ASR]6
5379,2021[Zn][pcu]3[ASR]7
5380,0000[Zn][pcu]3[ASR]3
5381,2011[Co][flu]3[ASR]1
5382,2011[Mn][flu]3[ASR]1
5383,2011[Y][nan]3[ASR]1
5384,2011[Dy][nan]3[ASR]1
5385,2011[Co][nan]3[ASR]12
5386,0000[Pr][rtl]3[ASR]1
5387,2021[Zr][reo]3[ASR]1
5388,2021[Zr][reo]3[ASR]2
5389,2011[Zr][fcu]3[ASR]1
5390,2016[Tb][nan]3[ASR]9
5391,2021[Zn][pts]3[ASR]2
5392,2016[Zn][sdf]2[ASR]1
5393,2016[Zn][nan]2[ASR]4
5394,2021[YCu][fcu]3[ASR]1
5395,2011[Zn][nan]3[ASR]22
5396,2016[CrMn][stp]3[ASR]1
5397,2017[Al][llj]3[ASR]1
5398,2011[Ni][ncb]3[ASR]2
5399,2011[ZnCo][rtl]3[ASR]1
5400,2017[Zn][hcb]2[ASR]6
5401,2021[Nd][pcu]3[ASR]2
5402,2021[Zr][nan]3[ASR]1
5403,2021[Zn][pcu]3[ASR]8
5404,2016[Co][pcu]3[ASR]4
5405,2016[Co][pcu]3[ASR]5
5406,2016[Ni][sql]2[ASR]1
5407,2011[Cu][nan]3[ASR]6
5408,2015[Mn][nan]3[ASR]10
5409,2015[Mn][nan]3[ASR]11
5410,2015[Mn][nan]3[ASR]12
5411,2015[Cu][nan]3[ASR]20
5412,2015[Cu][nan]3[ASR]21
5413,2015[Cu][nan]3[ASR]22
5414,2015[Cu][nan]3[ASR]23
5415,2020[Zn][pcu]3[ASR]11
5416,2016[Th][cor]3[ASR]1
5417,2010[Pr][nan]3[ASR]1
5418,2015[Cd][nan]3[ASR]20
5419,2015[Cd][pcu]3[ASR]6
5420,2016[Zn][dia]3[ASR]8
5421,0000[Pr][nan]3[ASR]1
5422,2016[Zn][can]3[ASR]1
5423,2012[Cd][ant]3[ASR]1
5424,2011[Mn][gra]3[ASR]1
5425,2011[Zn][gra]3[ASR]1
5426,2011[Er][eea]3[ASR]1
5427,2020[Cu][nts]3[ASR]1
5428,2017[Cu][cds]3[ASR]1
5429,2017[Co][pcu]3[ASR]3
5430,2017[Cu][cds]3[ASR]2
5431,2017[Cu][nan]2[ASR]1
5432,2020[Cu][nts]3[ASR]2
5433,2020[Cu][nts]3[ASR]3
5434,2020[Cu][nts]3[ASR]4
5435,2020[Cu][nts]3[ASR]5
5436,2020[Cu][nts]3[ASR]6
5437,2020[Cu][nts]3[ASR]7
5438,2020[Cu][nts]3[ASR]8
5439,2020[Cu][nts]3[ASR]9
5440,2020[Cu][nts]3[ASR]10
5441,2020[Cu][nts]3[ASR]11
5442,2020[Cu][nts]3[ASR]12
5443,2020[Cu][nts]3[ASR]13
5444,2020[Cu][nts]3[ASR]15
5445,2020[Cu][nts]3[ASR]16
5446,2020[Cu][nts]3[ASR]17
5447,0000[CuTb][stp]3[ASR]1
5448,0000[NiLa][stp]3[ASR]1
5449,2017[Cu][pcu]3[ASR]2
5450,2011[Cd][dia]3[ASR]6
5451,2017[Zn][nan]2[ASR]7
5452,2017[Ni][nan]2[ASR]2
5453,2011[Ni][dia]3[ASR]1
5454,2011[Cu][pts]3[ASR]3
5455,2012[Co][nan]3[ASR]9
5456,2017[Zn][nan]3[ASR]21
5457,2017[Cu][sra]3[ASR]1
5458,2012[Cd][pcu]3[ASR]3
5459,2017[Co][sql]2[ASR]8
5460,2005[Ag][pts]3[ASR]1
5461,2005[Ag][pts]3[ASR]2
5462,2022[Co][ith]3[ASR]1
5463,0000[Ag][sql]2[ASR]1
5464,2017[Ag][sql]2[ASR]1
5465,1993[CuCo][tfk]3[ASR]1
5466,2012[Ni][bcu]3[ASR]1
5467,2017[Zn][rob]3[ASR]1
5468,2006[Zn][pcu]3[ASR]1
5469,2012[Gd][nan]3[ASR]4
5470,2012[Cu][dia]3[ASR]2
5471,2012[Cu][dia]3[ASR]3
5472,2012[Zn][raa]3[ASR]1
5473,2012[Zn][raa]3[ASR]2
5474,2012[Zn][raa]3[ASR]3
5475,2012[Zn][raa]3[ASR]4
5476,2017[Zn][raa]3[ASR]1
5477,2017[Zn][pcu]3[ASR]15
5478,2012[Zn][raa]3[ASR]5
5479,2012[Zn][raa]3[ASR]6
5480,2012[Zn][raa]3[ASR]7
5481,2012[Zn][nan]3[ASR]13
5482,2006[FeRh][pem]3[ASR]1
5483,2012[Cu][pcu]3[ASR]4
5484,2006[Ga][nan]3[ASR]1
5485,2006[Ga][nan]3[ASR]2
5486,2006[Ga][nan]3[ASR]3
5487,2012[Zn][ctn]3[ASR]1
5488,2012[Zn][nan]3[ASR]14
5489,2012[Zn][nan]3[ASR]15
5490,2012[Zn][nan]3[ASR]16
5491,2012[Zn][nan]3[ASR]17
5492,2012[Co][nan]3[ASR]10
5493,2012[Mn][sra]3[ASR]1
5494,2012[Mn][pts]3[ASR]1
5495,2006[In][qtz]3[ASR]1
5496,2012[Co][pcu]3[ASR]8
5497,2018[Cu][nan]2[ASR]3
5498,2011[Zn][nan]3[ASR]24
5499,2013[Cu][pto]3[ASR]2
5500,2013[Ag][lvt]3[ASR]1
5501,2012[Zn][pcu]3[ASR]13
5502,2018[Co][nan]3[ASR]10
5503,2017[Cd][kgd]2[ASR]6
5504,2012[Co][und]3[ASR]1
5505,2012[Zn][bnn]3[ASR]1
5506,2017[Zr][fcu]3[ASR]2
5507,2006[V][nan]3[ASR]5
5508,2006[Zn][nan]3[ASR]4
5509,2006[Zn][nan]3[ASR]5
5510,2013[Cd][jus]3[ASR]1
5511,2006[Ni][ins]3[ASR]1
5512,2006[V][bpq]3[ASR]2
5513,2006[V][bpq]3[ASR]3
5514,2006[V][bpq]3[ASR]4
5515,2006[V][bpq]3[ASR]5
5516,2006[Zn][tsa]3[ASR]1
5517,2013[Co][nan]3[ASR]18
5518,2013[Zn][nan]3[ASR]24
5519,2017[Co][sql]2[ASR]9
5520,2017[Co][sql]2[ASR]10
5521,2017[Co][sql]2[ASR]11
5522,2017[Co][sql]2[ASR]12
5523,2017[Co][sql]2[ASR]13
5524,2017[Co][sql]2[ASR]14
5525,2017[Co][sql]2[ASR]15
5526,2019[CoEu][tam]3[ASR]1
5527,2006[Bi][eca]3[ASR]1
5528,2019[Eu][tam]3[ASR]1
5529,2023[Cu][nbo]3[ASR]1
5530,2017[Ni][tfz]3[ASR]1
5531,2022[Zn][hcb]2[ASR]1
5532,2017[Ni][tfz]3[ASR]2
5533,2017[Ni][tfz]3[ASR]3
5534,2017[CuSi][pcu]3[ASR]2
5535,2013[U][fcu]3[ASR]1
5536,2013[Nd][nan]3[ASR]4
5537,2013[Zn][pcu]3[ASR]4
5538,2013[Zn][pcu]3[ASR]5
5539,2013[Zn][pcu]3[ASR]6
5540,2013[Co][sqc]3[ASR]1
5541,2013[Co][sqc]3[ASR]2
5542,2012[CuU][sqc]3[ASR]1
5543,2013[Cu][nbo]3[ASR]7
5544,2012[Cd][crs]3[ASR]1
5545,2007[Ni][pcu]3[ASR]2
5546,0000[Cd][dia]3[ASR]1
5547,2022[CuCd][nan]2[ASR]1
5548,2013[Zn][pts]3[ASR]3
5549,2013[Zn][pcu]3[ASR]7
5550,2013[Zn][pcu]3[ASR]8
5551,2007[Ni][pcu]3[ASR]3
5552,2006[In][nan]3[ASR]1
5553,2013[La][nan]3[ASR]4
5554,2007[Zn][nan]3[ASR]9
5555,2013[ZnMn][nan]3[ASR]2
5556,2013[CdMn][nan]3[ASR]1
5557,2023[Al][nan]3[ASR]3
5558,2018[Co][flu]3[ASR]4
5559,2013[Zn][bcg]3[ASR]1
5560,2007[Zn][nan]3[ASR]10
5561,2018[Ni][sql]2[ASR]4
5562,2018[NiSi][dia]3[ASR]1
5563,0000[Cu][dia]3[ASR]2
5564,2007[Zn][nan]3[ASR]11
5565,2007[Cu][dia]3[ASR]2
5566,2007[Cd][thp]3[ASR]1
5567,2007[Co][bcg]3[ASR]1
5568,2013[Mn][ant]3[ASR]3
5569,2013[Mn][ant]3[ASR]4
5570,2013[Mn][ant]3[ASR]5
5571,2013[Mn][ant]3[ASR]6
5572,2007[Zn][rob]3[ASR]2
5573,2013[La][nan]3[ASR]5
5574,2013[Cd][the]3[ASR]1
5575,2007[Zn][dia]3[ASR]3
5576,2018[ZnFe][nuc]3[ASR]1
5577,2018[Fe][nuc]3[ASR]1
5578,2018[Fe][nuc]3[ASR]2
5579,2018[Fe][nuc]3[ASR]3
5580,2013[Ce][nan]3[ASR]3
5581,2018[Cd][nan]3[ASR]14
5582,2023[Tb][nan]3[ASR]1
5583,2020[Zn][ths]3[ASR]2
5584,2013[Cd][pcu]3[ASR]1
5585,2023[Cd][sql]2[ASR]3
5586,2023[Zn][pcu]3[ASR]3
5587,2013[Ce][dia]3[ASR]1
5588,2013[Cd][nan]3[ASR]12
5589,2013[Cd][nan]3[ASR]13
5590,2007[CdFe][pcu]3[ASR]1
5591,2014[Zn][sqp]3[ASR]1
5592,2014[Al][nan]3[ASR]3
5593,2018[Zn][pcu]3[ASR]18
5594,2018[Zn][pcu]3[ASR]19
5595,2018[Zn][pcu]3[ASR]20
5596,2013[Zn][nan]3[ASR]25
5597,2018[In][nan]2[ASR]1
5598,2018[CoFe][nan]3[ASR]1
5599,2019[Cd][sql]2[ASR]8
5600,2013[Zn][dia]3[ASR]7
5601,2013[Zn][dia]3[ASR]8
5602,2023[Cu][kgm]2[ASR]1
5603,2014[Cu][bcu]3[ASR]3
5604,0000[Eu][sqc]3[ASR]1
5605,0000[Tb][tcs]3[ASR]1
5606,2003[Er][tcs]3[ASR]2
5607,2015[Er][tcs]3[ASR]1
5608,2014[Cu][dia]3[ASR]8
5609,2014[Cu][dia]3[ASR]9
5610,2014[Cu][dia]3[ASR]10
5611,2014[Cu][dia]3[ASR]11
5612,2014[Cu][dia]3[ASR]12
5613,2014[Cu][dia]3[ASR]13
5614,2014[Cu][dia]3[ASR]14
5615,2014[Cu][dia]3[ASR]15
5616,2019[Cu][sql]2[ASR]10
5617,2019[Eu][nan]3[ASR]9
5618,2014[Fe][pts]3[ASR]1
5619,2008[NiW][nan]3[ASR]1
5620,2008[Co][dmp]3[ASR]1
5621,2008[Zn][nan]3[ASR]12
5622,2014[In][nan]3[ASR]5
5623,2014[In][nan]3[ASR]6
5624,2014[In][nan]3[ASR]7
5625,2014[Cu][nts]3[ASR]1
5626,2014[Cu][nts]3[ASR]2
5627,2014[CuU][nan]3[ASR]1
5628,2014[Cu][nbo]3[ASR]3
5629,2014[Zn][nan]3[ASR]24
5630,2014[Cd][rtl]3[ASR]2
5631,2019[Cu][sql]2[ASR]11
5632,0000[Gd][pcu]3[ASR]2
5633,2008[Fe][bpq]3[ASR]2
5634,2008[Fe][bpq]3[ASR]3
5635,2019[Cu][hms]2[ASR]1
5636,2019[Cu][hms]2[ASR]2
5637,2008[Ni][nan]3[ASR]4
5638,2014[CuYb][nan]3[ASR]1
5639,2014[CuTm][nan]3[ASR]1
5640,2014[CuLu][nan]3[ASR]1
5641,2014[CuGd][nan]3[ASR]1
5642,2014[Co][nan]3[ASR]32
5643,2008[Cd][pcu]3[ASR]1
5644,2014[Zn][pcu]3[ASR]15
5645,2019[Fe][ant]3[ASR]1
5646,2019[Fe][ant]3[ASR]2
5647,2019[Zn][nan]3[ASR]16
5648,2020[Zn][sql]2[ASR]17
5649,0000[Zn][nan]3[ASR]9
5650,2019[U][nan]3[ASR]1
5651,2019[Ni][dia]3[ASR]1
5652,2017[Co][nan]2[ASR]6
5653,2014[Gd][cds]3[ASR]1
5654,2014[Cu][scu]3[ASR]1
5655,2009[Zn][dia]3[ASR]4
5656,2014[Cd][dia]3[ASR]4
5657,2014[Cd][dia]3[ASR]5
5658,2014[Zn][dia]3[ASR]8
5659,2014[Co][dia]3[ASR]5
5660,2019[Co][nan]3[ASR]19
5661,2019[Dy][nan]3[ASR]3
5662,2019[Zn][etf]3[ASR]2
5663,2019[Zn][etf]3[ASR]3
5664,2019[Zn][etf]3[ASR]4
5665,2019[Zn][etf]3[ASR]5
5666,2015[V][bpq]3[ASR]4
5667,2009[HoAg][nan]3[ASR]1
5668,2009[DyAg][nan]3[ASR]1
5669,2009[EuAg][nan]3[ASR]1
5670,2015[Th][nan]3[ASR]3
5671,2015[Th][nan]3[ASR]4
5672,2015[Th][fcu]3[ASR]1
5673,2019[Zr][nan]2[ASR]1
5674,2019[Zr][nan]2[ASR]2
5675,2015[NiCd][lil]3[ASR]1
5676,2009[In][rho]3[ASR]1
5677,2009[Eu][sxb]3[ASR]1
5678,2009[Eu][sxb]3[ASR]2
5679,2009[Gd][sxb]3[ASR]1
5680,2009[Nd][sxb]3[ASR]1
5681,0000[Sm][bcu]3[ASR]1
5682,2014[Cd][esg]3[ASR]1
5683,2014[Cd][esg]3[ASR]2
5684,2014[Cd][esg]3[ASR]3
5685,2014[Cd][crb]3[ASR]1
5686,2014[Cd][dia]3[ASR]6
5687,2014[Cd][etb]3[ASR]1
5688,2015[Eu][lvt]3[ASR]1
5689,2015[Ni][nan]2[ASR]1
5690,2014[La][nan]3[ASR]3
5691,2020[Cu][sql]2[ASR]18
5692,1998[Cu][cds]3[ASR]1
5693,2019[Zr][flu]3[ASR]3
5694,2019[Zr][zll]3[ASR]1
5695,2015[CuW][nan]3[ASR]1
5696,2015[Cu][hcb]2[ASR]1
5697,2015[Cu][nan]2[ASR]1
5698,2020[Zn][pcu]3[ASR]12
5699,2015[VCd][pcu]3[ASR]1
5700,2020[Cd][pcu]3[ASR]4
5701,2020[Cd][pcu]3[ASR]5
5702,2009[Cd][nan]3[ASR]5
5703,0000[Cd][nan]3[ASR]7
5704,2009[Zn][pcu]3[ASR]5
5705,2010[Mn][ths]3[ASR]1
5706,2017[Mn][utp]3[ASR]1
5707,2010[Co][tfz]3[ASR]1
5708,2010[Zn][tfz]3[ASR]1
5709,2020[Co][nan]2[ASR]4
5710,2020[Cd][nan]2[ASR]5
5711,2009[Zn][nan]3[ASR]11
5712,2009[Zn][nan]3[ASR]12
5713,2020[Co][nan]3[ASR]21
5714,2010[Zn][lon]3[ASR]1
5715,2010[Zn][pts]3[ASR]3
5716,2010[Zn][neb]3[ASR]1
5717,2009[Cu][lcv]3[ASR]1
5718,2020[Zn][ths]3[ASR]3
5719,2010[Zn][pcu]3[ASR]25
5720,2010[Zn][pcu]3[ASR]26
5721,0000[Zn][rtl]3[ASR]2
5722,2010[Zn][rtl]3[ASR]2
5723,2001[Ni][sra]3[ASR]1
5724,2001[Zn][cag]3[ASR]1
5725,2001[Zn][sab]3[ASR]1
5726,2010[MnCr][nod]3[ASR]1
5727,2016[Mg][tfz]3[ASR]1
5728,2016[Zn][pcu]3[ASR]19
5729,2016[In][dia]3[ASR]1
5730,2010[Co][tbo]3[ASR]1
5731,2016[Cd][sql]2[ASR]4
5732,1979[Cu][cds]3[ASR]1
5733,2010[CuCo][nan]3[ASR]1
5734,1998[V][nan]3[ASR]2
5735,2016[Eu][dia]3[ASR]1
5736,2016[Gd][dia]3[ASR]1
5737,2016[Tb][dia]3[ASR]1
5738,2016[Dy][dia]3[ASR]1
5739,2016[Cd][nan]2[ASR]4
5740,2016[Cu][nan]3[ASR]12
5741,2011[Cr][bpq]3[ASR]2
5742,2020[CuNb][sql]2[ASR]1
5743,2020[CuNb][sql]2[ASR]2
5744,2020[CuNb][sql]2[ASR]3
5745,2017[In][xmz]3[ASR]1
5746,2017[In][nia]3[ASR]1
5747,2012[Ce][seh]3[ASR]1
5748,2012[Ce][seh]3[ASR]2
5749,2022[Mn][rtl]3[ASR]1
5750,2022[Zn][dmp]3[ASR]1
5751,2004[Ag][sra]3[ASR]1
5752,2004[Ag][gis]3[ASR]1
5753,2004[Ag][gis]3[ASR]2
5754,2017[Eu][nan]2[ASR]2
5755,2017[Zn][nan]3[ASR]22
5756,2017[Zn][kgd]2[ASR]1
5757,2022[Mn][nan]2[ASR]2
5758,2017[Zn][hcb]2[ASR]7
5759,2005[Zn][pcu]3[ASR]14
5760,2022[Zn][lon]3[ASR]1
5761,2022[Zn][lon]3[ASR]2
5762,2022[Zn][lon]3[ASR]3
5763,2012[Cd][nan]3[ASR]8
5764,2022[Zn][lon]3[ASR]4
5765,2017[Mn][nan]3[ASR]6
5766,2017[Zn][ant]3[ASR]3
5767,2012[Cd][etb]3[ASR]1
5768,2017[Eu][nan]3[ASR]7
5769,2017[Tb][nan]3[ASR]9
5770,2005[Co][nan]3[ASR]4
5771,2018[Co][nan]3[ASR]11
5772,2012[Ce][nan]3[ASR]3
5773,2005[Tb][nan]3[ASR]2
5774,2011[Zn][pcu]3[ASR]16
5775,2012[NiLa][scn]3[ASR]1
5776,2012[NiNd][scn]3[ASR]1
5777,2022[Eu][kgd]2[ASR]1
5778,2000[Nd][pcu]3[ASR]1
5779,2000[Mn][sxd]3[ASR]1
5780,2017[Zn][pcu]3[ASR]16
5781,2012[Co][dia]3[ASR]5
5782,2022[Zn][flu]3[ASR]1
5783,2012[Zn][nan]3[ASR]18
5784,2022[Mn][kgd]2[ASR]1
5785,2000[Cu][sod]3[ASR]1
5786,2012[FeZr][csq]3[ASR]2
5787,2012[Cd][rob]3[ASR]1
5788,2012[Cd][nan]3[ASR]9
5789,2021[Mn][nan]3[ASR]3
5790,2022[Zn][nan]3[ASR]18
5791,2022[Zn][nan]3[ASR]19
5792,2006[Cu][sra]3[ASR]1
5793,2018[Cd][nan]2[ASR]2
5794,2001[Ni][nan]3[ASR]1
5795,2002[Cu][kdd]3[ASR]3
5796,2004[In][tcs]3[ASR]1
5797,2004[In][nan]3[ASR]1
5798,0000[Cu][etb]3[ASR]1
5799,2018[Zn][pcu]3[ASR]21
5800,2018[Zn][pcu]3[ASR]22
5801,2018[Cd][sql]2[ASR]5
5802,2006[CuW][nan]3[ASR]1
5803,2024[Cd][nan]3[ASR]8
5804,2023[Tb][kgd]2[ASR]1
5805,2023[Eu][kgd]2[ASR]1
5806,2018[Zn][nan]2[ASR]4
5807,2006[Cd][pyr]3[ASR]1
5808,0000[Eu][nan]3[ASR]2
5809,2018[Ni][sql]2[ASR]5
5810,0000[La][noy]3[ASR]1
5811,2007[Cd][dia]3[ASR]7
5812,2013[Zn][nan]3[ASR]27
5813,2018[Yb][nan]3[ASR]1
5814,2018[Dy][nan]3[ASR]1
5815,2018[Er][nan]3[ASR]3
5816,2023[CuMn][nia]3[ASR]1
5817,2018[Eu][sqc]3[ASR]1
5818,2018[Gd][sqc]3[ASR]1
5819,2013[Zn][pcu]3[ASR]9
5820,2019[Cd][nbo]3[ASR]1
5821,2014[Co][bcu]3[ASR]1
5822,2018[Dy][nan]3[ASR]2
5823,2018[Ho][nan]3[ASR]1
5824,2018[Er][nan]3[ASR]4
5825,2023[Zn][nan]3[ASR]24
5826,2014[Mn][pcu]3[ASR]3
5827,2013[Ni][nan]3[ASR]11
5828,2013[Cu][ant]3[ASR]1
5829,2013[Cd][lvt]3[ASR]2
5830,0000[Cd][pcu]3[ASR]2
5831,2014[La][nan]3[ASR]4
5832,2007[Pr][nan]3[ASR]2
5833,2007[CdFe][pcu]3[ASR]2
5834,2019[Co][nan]3[ASR]20
5835,2019[Co][nan]3[ASR]21
5836,2014[Zn][dia]3[ASR]9
5837,2014[Cu][rtl]3[ASR]1
5838,2014[Zn][pcu]3[ASR]16
5839,2014[Cd][pcu]3[ASR]1
5840,2008[Eu][nan]3[ASR]3
5841,2019[Cd][hcb]2[ASR]7
5842,2014[Mg][nan]3[ASR]8
5843,2019[Co][nan]2[ASR]2
5844,2013[Y][nan]3[ASR]3
5845,2013[Er][nan]3[ASR]2
5846,2007[CuMn][pcu]3[ASR]1
5847,2007[CuMn][pcu]3[ASR]2
5848,2014[Cu][nan]3[ASR]17
5849,2014[Zn][nan]3[ASR]25
5850,2013[Zn][pts]3[ASR]4
5851,2019[Zn][nan]2[ASR]4
5852,2019[Zn][nan]2[ASR]5
5853,2019[Zn][nan]2[ASR]6
5854,2019[Zn][nan]2[ASR]7
5855,2019[Zn][nan]2[ASR]8
5856,2019[Zn][nan]2[ASR]9
5857,2019[Cd][sql]2[ASR]9
5858,2019[In][dia]3[ASR]1
5859,2014[Zn][qtz]3[ASR]1
5860,2014[Cu][lvt]3[ASR]1
5861,2008[Co][pcu]3[ASR]1
5862,2008[Co][neb]3[ASR]1
5863,2000[Cu][pts]3[ASR]2
5864,2000[Cu][pts]3[ASR]3
5865,2008[Zn][sqc]3[ASR]1
5866,2014[Yb][nan]3[ASR]1
5867,2008[Zn][pcu]3[ASR]5
5868,2008[Zn][pcu]3[ASR]6
5869,2014[Zn][fsc]3[ASR]1
5870,2014[Zn][fsc]3[ASR]2
5871,2014[Cu][bcu]3[ASR]4
5872,2014[Cu][bcu]3[ASR]5
5873,2014[Cu][bcu]3[ASR]6
5874,2014[Cu][bcu]3[ASR]7
5875,2014[Cu][bcu]3[ASR]8
5876,2014[Cu][bcu]3[ASR]9
5877,2014[Cu][bcu]3[ASR]10
5878,2014[Cu][bcu]3[ASR]11
5879,2009[Al][bpq]3[ASR]1
5880,2008[Mn][nan]3[ASR]2
